,x,y,count
106,145.000000291,245.17391304347828,0.08225795649233787
107,145.000000291,278.8695652173913,0.08225795649233787
108,157.12500031524996,144.08695652173913,0.024176236986154342
109,157.12500031524996,211.47826086956525,0.025397542740215884
110,157.12500031524996,278.8695652173913,0.08225795649233787
111,157.12500031524996,312.5652173913044,0.08225795649233787
112,169.2500003395,245.17391304347828,0.08225795649233787
113,181.37500036375002,245.17391304347828,0.08225795649233787
114,181.37500036375002,278.8695652173913,0.08225795649233787
115,193.500000388,211.47826086956525,0.08225795649233787
116,193.500000388,245.17391304347828,0.08225795649233787
117,205.62500041224996,211.47826086956525,0.08225795649233787
118,217.7500004365,211.47826086956525,0.08225795649233787
119,229.87500046075002,43.0,0.13168593612926033
120,229.87500046075002,76.69565217391305,0.13168593612926033
